,gmkey,ast,twop,threep,freep,offr,ppp,dk,defr,stl,bs,foul,tf,gd,score
3002,S36G01N30,0.5449101796407185,0.587378640776699,0.304635761589404,0.8064516129032258,0.3128205128205128,0.660377358490566,1.0,0.7627118644067797,0.4861111111111111,0.014792899408284025,0.39375,,0.6666666666666666,77
3003,S36G01N31,0.5855263157894738,0.5170454545454545,0.33888888888888885,0.6029411764705882,0.3431952662721894,0.5735294117647058,,0.611764705882353,0.5063291139240506,0.030470914127423823,0.4948453608247423,,0.4285714285714286,78
3004,S36G01N32,0.48201438848920863,0.4519230769230769,0.3,0.7169811320754716,0.38775510204081626,0.4879518072289156,,0.7055837563451777,0.5070422535211268,0.026706231454005934,0.5319148936170213,,0.3846153846153846,85
3005,S36G01N33,0.7083333333333334,0.5040650406504065,0.3826086956521739,0.7241379310344828,0.28571428571428564,0.5308641975308642,1.0,0.7164948453608249,0.49438202247191015,0.028901734104046242,0.5,,0.4285714285714286,65
3006,S36G01N34,0.5308641975308642,0.5469387755102041,0.27999999999999997,0.7605633802816902,0.3142857142857143,0.6163522012578617,0.0,0.6012269938650306,0.5443037974683543,0.014925373134328358,0.5704225352112676,,0.28571428571428575,64
3007,S36G01N35,0.5625,0.5251141552511416,0.36585365853658536,0.603448275862069,0.3045977011494253,0.6114649681528662,,0.6494252873563219,0.5595238095238095,0.011331444759206801,0.5209302325581395,,0.5714285714285715,73
3008,S36G01N36,0.4967741935483871,0.5307017543859649,0.33999999999999997,0.7362637362637363,0.3548387096774194,0.5874125874125874,,0.6577181208053692,0.5,0.015384615384615385,0.4909090909090909,,0.5,75
3009,S36G01N37,0.45070422535211274,0.4647887323943662,0.3233082706766917,0.7476635514018692,0.35714285714285715,0.5,,0.7052631578947368,0.43333333333333335,0.0254957507082153,0.40641711229946526,,0.4666666666666666,59
3010,S36G01N38,0.6745562130177516,0.5185185185185185,0.35537190082644626,0.719298245614035,0.2899408284023669,0.5714285714285714,,0.6875,0.49367088607594933,0.029940119760479042,0.632183908045977,,0.43749999999999994,75
3011,S36G01N39,0.5961538461538463,0.5233160621761658,0.31976744186046513,0.5930232558139534,0.35148514851485146,0.5714285714285714,0.0,0.6721311475409836,0.475609756097561,0.039436619718309855,0.5526315789473685,,0.4,81
3012,S36G01N4,0.5602836879432624,0.49729729729729727,0.30434782608695654,0.7638888888888888,0.292817679558011,0.5547945205479452,,0.7045454545454545,0.5,0.022346368715083803,0.35632183908045983,0.0,0.4166666666666667,86
3013,S36G01N40,0.48427672955974843,0.5458715596330275,0.39603960396039606,0.7349397590361445,0.26589595375722547,0.6223776223776224,,0.598901098901099,0.5352112676056338,0.024456521739130436,0.45989304812834225,,0.45454545454545453,78
3014,S36G01N41,0.48507462686567165,0.43636363636363634,0.304,0.7204301075268816,0.35754189944134085,0.4882352941176471,,0.7272727272727273,0.48717948717948717,0.030487804878048783,0.45625,,0.5555555555555556,80
3015,S36G01N42,0.5078125,0.4585365853658537,0.2956521739130435,0.6777777777777777,0.27717391304347827,0.543046357615894,,0.6885245901639344,0.463768115942029,0.02824858757062147,0.39644970414201186,0.0,0.5714285714285715,88
3016,S36G01N43,0.5686274509803921,0.5392670157068062,0.2793296089385475,0.5921052631578948,0.3539325842696629,0.5857142857142856,0.0,0.6502463054187193,0.48192771084337344,0.03954802259887005,0.4976525821596245,,0.4666666666666666,75
3017,S36G01N44,0.5066666666666666,0.5454545454545454,0.27906976744186046,0.6129032258064515,0.3085714285714286,0.6044776119402985,0.0,0.7515527950310558,0.5333333333333333,0.0220125786163522,0.543010752688172,,0.5384615384615385,69
3018,S36G01N45,0.6273291925465838,0.5428571428571429,0.25925925925925924,0.7341772151898733,0.2651162790697674,0.6091954022988506,1.0,0.6527777777777777,0.47826086956521735,0.015384615384615384,0.5808383233532934,1.0,0.7142857142857143,79
3019,S36G01N5,0.6909090909090909,0.5820105820105821,0.3846153846153846,0.6296296296296295,0.1990291262135922,0.6692913385826772,,0.6502242152466368,0.43548387096774194,0.03664921465968586,0.5419354838709678,1.0,0.3333333333333333,89
3020,S36G01N6,0.5314685314685315,0.49756097560975604,0.26282051282051283,0.7636363636363637,0.2885572139303482,0.567741935483871,,0.751412429378531,0.5156249999999999,0.019886363636363633,0.4217687074829932,0.0,0.8,64
3021,S36G01N7,0.6111111111111112,0.5343915343915344,0.3115942028985507,0.6140350877192983,0.26373626373626374,0.5984251968503937,,0.6732673267326733,0.3924050632911392,0.04371584699453552,0.5142857142857142,,0.4444444444444445,82
3022,S36G01N8,0.5592105263157895,0.5493562231759657,0.2553191489361702,0.7951807228915662,0.23204419889502761,0.6265060240963856,0.6666666666666667,0.7584269662921348,0.49206349206349204,0.021604938271604937,0.5058139534883721,,0.6,93
3023,S36G01N9,0.5878378378378377,0.5208333333333334,0.27586206896551724,0.676923076923077,0.2653061224489796,0.5912408759124088,1.0,0.7258883248730964,0.5441176470588235,0.04829545454545454,0.49707602339181284,0.5,0.2,88
3024,S37G01N1,0.7123287671232877,0.5048543689320388,0.33333333333333337,0.7951807228915662,0.3296089385474861,0.5939849624060151,1.0,0.68,0.5573770491803279,0.02623906705539359,0.4666666666666667,,0.3,82
3025,S37G01N10,0.5862068965517242,0.5344827586206897,0.33112582781456956,0.6285714285714287,0.34831460674157305,0.5804597701149425,0.8823529411764706,0.7096774193548387,0.40229885057471265,0.04777070063694268,0.5473684210526316,,0.6363636363636362,70
3026,S37G01N100,0.6289308176100629,0.5296610169491525,0.31481481481481477,0.7450980392156863,0.28409090909090906,0.5789473684210527,0.7499999999999999,0.6903553299492385,0.5428571428571428,0.07142857142857142,0.4496644295302014,,0.8,72
3027,S37G01N101,0.5306122448979592,0.4663677130044843,0.38738738738738737,0.7079646017699115,0.2754491017964072,0.541095890410959,1.0,0.7256097560975611,0.5333333333333333,0.03692307692307692,0.5136612021857924,0.5,0.4444444444444445,88
3028,S37G01N102,0.5094339622641509,0.49261083743842365,0.3806451612903226,0.676056338028169,0.3558282208588957,0.5333333333333333,0.7777777777777777,0.716867469879518,0.37499999999999994,0.04477611940298507,0.485,1.0,1.0,83
3029,S37G01N103,0.638157894736842,0.5518867924528301,0.3181818181818182,0.6799999999999999,0.29518072289156627,0.5839416058394161,0.9166666666666667,0.6536312849162011,0.6265060240963856,0.08875739644970415,0.48125,,0.8,93
3030,S37G01N104,0.5266666666666667,0.5084033613445378,0.2636363636363636,0.7142857142857143,0.2777777777777778,0.5435897435897435,1.0,0.7034883720930233,0.5322580645161291,0.0364741641337386,0.5276073619631901,0.6666666666666666,0.5,72
3031,S37G01N105,0.5485714285714286,0.5720720720720721,0.39344262295081966,0.8444444444444444,0.27450980392156865,0.6208791208791209,1.0,0.7471264367816093,0.4125,0.024615384615384615,0.5828220858895705,,0.37499999999999994,73
3032,S37G01N106,0.47297297297297297,0.4897959183673469,0.2641509433962264,0.7105263157894738,0.30508474576271183,0.5049019607843138,0.8333333333333334,0.7256097560975611,0.4935064935064935,0.03903903903903904,0.48087431693989074,0.6666666666666666,0.5555555555555556,86
3033,S37G01N107,0.5,0.4953271028037383,0.3666666666666667,0.6625,0.2696629213483146,0.5849056603773585,1.0,0.6799999999999999,0.5806451612903226,0.042979942693409746,0.5300546448087432,,0.0,73
3034,S37G01N108,0.5974842767295597,0.5502183406113538,0.29464285714285715,0.6666666666666667,0.335,0.5755813953488372,0.7857142857142858,0.6914285714285714,0.43749999999999994,0.041666666666666664,0.5679012345679012,,0.3333333333333333,97
3035,S37G01N109,0.48447204968944096,0.49261083743842365,0.40397350993377484,0.7090909090909091,0.2983425414364641,0.5374149659863946,0.8333333333333334,0.6813186813186813,0.4444444444444444,0.047619047619047616,0.5271739130434783,0.0,0.28571428571428575,96
3036,S37G01N11,0.5636363636363637,0.5550239234449761,0.411764705882353,0.65,0.2195121951219512,0.5962732919254657,1.0,0.7142857142857143,0.4861111111111111,0.062130177514792904,0.5688622754491018,,0.5,90
3037,S37G01N110,0.6106870229007634,0.4285714285714286,0.38759689922480617,0.7999999999999999,0.26506024096385544,0.5,1.0,0.699421965317919,0.4366197183098592,0.029325513196480937,0.48554913294797686,0.25,0.45454545454545453,99
3038,S37G01N111,0.611842105263158,0.5227272727272727,0.3854166666666667,0.7647058823529412,0.30177514792899407,0.5892857142857143,1.0,0.6839622641509434,0.5909090909090909,0.037463976945244955,0.4355828220858896,0.0,0.6666666666666666,62
3039,S37G01N112,0.5882352941176471,0.5603864734299517,0.3057851239669422,0.6612903225806451,0.2608695652173913,0.5692307692307692,0.9166666666666667,0.7039473684210527,0.5116279069767441,0.06230529595015576,0.42261904761904767,1.0,0.6363636363636362,74
3040,S37G01N113,0.5839416058394161,0.4507772020725388,0.38461538461538464,0.8160919540229885,0.30994152046783624,0.5327868852459017,1.0,0.7106918238993711,0.42028985507246375,0.0364741641337386,0.5490196078431373,1.0,0.6666666666666666,95
3041,S37G01N114,0.6273291925465838,0.5422222222222222,0.37142857142857144,0.7500000000000001,0.3220338983050848,0.6257309941520467,0.888888888888889,0.7626262626262625,0.44047619047619047,0.039755351681957186,0.44444444444444436,,0.5,90
3042,S37G01N115,0.6535947712418301,0.5022026431718062,0.34821428571428575,0.6049382716049383,0.30635838150289013,0.5454545454545454,0.9285714285714287,0.7080745341614907,0.43589743589743585,0.03498542274052478,0.44311377245508976,0.5,0.4,89
3043,S37G01N116,0.47260273972602745,0.47533632286995514,0.35714285714285715,0.6818181818181819,0.2934131736526946,0.5337423312883435,1.0,0.679245283018868,0.5394736842105263,0.030898876404494385,0.4893617021276596,,0.25,72
3044,S37G01N117,0.5950920245398772,0.5371900826446281,0.29203539823008845,0.5822784810126581,0.3541666666666667,0.5585106382978723,0.8749999999999999,0.7393939393939394,0.38983050847457623,0.046153846153846156,0.5365853658536587,1.0,0.4,68
3045,S37G01N118,0.5238095238095238,0.4862385321100917,0.38679245283018865,0.7244897959183673,0.29333333333333333,0.5428571428571428,1.0,0.711864406779661,0.589041095890411,0.03692307692307692,0.5371428571428571,0.0,0.6,78
3046,S37G01N119,0.6463414634146342,0.5296610169491525,0.3611111111111111,0.8028169014084507,0.3315508021390375,0.6033519553072627,0.8,0.8072916666666667,0.5316455696202531,0.03680981595092024,0.4906832298136646,,0.33333333333333337,77
3047,S37G01N12,0.5277777777777778,0.551440329218107,0.34328358208955223,0.6753246753246753,0.34302325581395343,0.59375,0.85,0.7159763313609467,0.4805194805194805,0.04913294797687861,0.5955056179775281,0.0,0.43749999999999994,70
3048,S37G01N120,0.5467625899280575,0.48571428571428565,0.3523809523809524,0.6867469879518072,0.24000000000000002,0.5298507462686567,1.0,0.711864406779661,0.6515151515151515,0.036211699164345405,0.5405405405405406,,0.6666666666666666,76
3049,S37G01N121,0.4078947368421053,0.5360360360360361,0.29203539823008845,0.7187500000000001,0.29268292682926833,0.5608465608465608,0.0,0.6793478260869565,0.5616438356164383,0.04722222222222222,0.5027027027027028,1.0,0.5,84
3050,S37G01N122,0.4965986394557823,0.47598253275109176,0.34234234234234234,0.6857142857142857,0.30508474576271183,0.5229885057471264,1.0,0.6243093922651933,0.6027397260273972,0.027548209366391185,0.5170454545454545,0.0,0.7499999999999999,92
3051,S37G01N123,0.631578947368421,0.43478260869565216,0.3524590163934426,0.8117647058823529,0.30219780219780223,0.5071428571428571,1.0,0.6604938271604938,0.54,0.03072625698324023,0.5314285714285715,1.0,0.3333333333333333,105
3052,S37G01N124,0.48120300751879697,0.425438596491228,0.28800000000000003,0.58,0.33157894736842103,0.45222929936305734,0.6666666666666666,0.7125,0.48648648648648646,0.04923076923076923,0.5212121212121212,,0.5,88
3053,S37G01N125,0.47297297297297297,0.48034934497816595,0.3584905660377358,0.6233766233766234,0.3076923076923077,0.5144508670520231,1.0,0.6408839779005524,0.5584415584415585,0.028985507246376812,0.5087719298245613,,0.33333333333333337,81
3054,S37G01N126,0.5342465753424658,0.5340314136125653,0.303448275862069,0.8333333333333334,0.2543352601156069,0.5223880597014925,0.9166666666666667,0.6646341463414634,0.5301204819277109,0.051204819277108425,0.4730538922155688,1.0,0.6428571428571429,79
3055,S37G01N127,0.5838150289017341,0.524,0.3684210526315789,0.6086956521739131,0.29223744292237447,0.5797872340425532,0.8749999999999999,0.6649214659685863,0.4444444444444444,0.05813953488372093,0.5153374233128835,1.0,0.28571428571428575,72
3056,S37G01N128,0.5714285714285714,0.494949494949495,0.30701754385964913,0.75,0.3269230769230769,0.5426356589147286,1.0,0.7083333333333334,0.6521739130434783,0.030959752321981428,0.5133689839572193,0.0,0.6666666666666667,82
3057,S37G01N129,0.45945945945945943,0.46887966804979253,0.3333333333333333,0.5945945945945946,0.3315217391304348,0.49444444444444446,1.0,0.6703296703296703,0.6027397260273972,0.031161473087818702,0.4581005586592179,,0.36363636363636365,73
3058,S37G01N13,0.7,0.5347826086956522,0.30081300813008127,0.7529411764705882,0.24884792626728108,0.6071428571428571,1.0,0.681081081081081,0.5616438356164383,0.05341246290801187,0.5290697674418605,,0.16666666666666669,83
3059,S37G01N130,0.5647058823529412,0.5,0.37142857142857144,0.6140350877192983,0.34065934065934067,0.5555555555555556,0.8749999999999999,0.706806282722513,0.4366197183098592,0.04941860465116279,0.46428571428571425,0.8,0.28571428571428575,97
3060,S37G01N131,0.5538461538461539,0.4752475247524752,0.2677165354330709,0.7692307692307693,0.3107344632768362,0.5227272727272728,1.0,0.6783625730994152,0.6363636363636364,0.0254957507082153,0.5170454545454545,,0.6666666666666666,69
3061,S37G01N132,0.46099290780141844,0.4747899159663866,0.2828282828282828,0.6551724137931035,0.32608695652173914,0.48888888888888893,1.0,0.6666666666666667,0.5542168674698794,0.03582089552238806,0.5168539325842697,,0.36363636363636365,89
3062,S37G01N133,0.46938775510204084,0.5202020202020202,0.34920634920634924,0.7011494252873564,0.3178807947019867,0.5511363636363635,1.0,0.7093023255813954,0.4666666666666667,0.0463768115942029,0.5085714285714286,0.5,0.36363636363636365,85
3063,S37G01N134,0.6176470588235294,0.4607843137254902,0.33070866141732286,0.7717391304347826,0.30270270270270266,0.5503875968992248,1.0,0.6560509554140127,0.4428571428571429,0.023323615160349857,0.5271739130434783,1.0,0.37499999999999994,70
3064,S37G01N135,0.5426829268292683,0.5504201680672268,0.3333333333333333,0.6071428571428571,0.2958579881656805,0.5806451612903226,0.9090909090909091,0.6534090909090908,0.3703703703703704,0.047058823529411764,0.4647058823529412,,0.2727272727272727,95
3065,S37G01N136,0.5534591194968553,0.48387096774193544,0.37142857142857144,0.65,0.35975609756097565,0.5347593582887701,0.8461538461538461,0.717391304347826,0.4415584415584416,0.038011695906432746,0.455621301775148,0.7499999999999999,0.33333333333333337,58
3066,S37G01N137,0.44217687074829937,0.5025125628140704,0.3533834586466165,0.7241379310344828,0.2762430939226519,0.5393258426966292,1.0,0.6627906976744187,0.46052631578947373,0.04651162790697675,0.4787234042553191,,0.5,85
3067,S37G01N138,0.6031746031746031,0.43867924528301894,0.25984251968503935,0.7604166666666666,0.34183673469387754,0.5338345864661653,1.0,0.6304347826086957,0.6363636363636364,0.023952095808383235,0.5388888888888889,,0.5714285714285715,58
3068,S37G01N139,0.5294117647058824,0.4939271255060729,0.34065934065934067,0.6666666666666667,0.30167597765363136,0.5396825396825397,0.8,0.6804123711340206,0.4157303370786517,0.03989361702127659,0.49367088607594933,1.0,1.0,85
3069,S37G01N14,0.5235294117647059,0.5603864734299517,0.31034482758620696,0.6818181818181818,0.3480662983425414,0.6352201257861635,1.0,0.7134502923976607,0.5753424657534246,0.03235294117647059,0.5153374233128835,,0.4285714285714286,87
3070,S37G01N140,0.6084337349397589,0.5394736842105263,0.3909090909090909,0.7638888888888888,0.3097826086956522,0.6190476190476191,0.7499999999999999,0.733009708737864,0.5245901639344263,0.03164556962025316,0.4730538922155688,,0.5,66
3071,S37G01N141,0.5140845070422535,0.4763948497854077,0.31632653061224486,0.712871287128713,0.3652694610778443,0.5232558139534884,1.0,0.7078651685393258,0.45679012345679004,0.05044510385756676,0.5025906735751295,,0.45454545454545453,91
3072,S37G01N142,0.6133333333333333,0.4523809523809524,0.36,0.76,0.3511904761904762,0.5232558139534884,0.8333333333333334,0.7362637362637363,0.5416666666666667,0.09717868338557994,0.47826086956521746,,0.7142857142857143,74
3073,S37G01N143,0.4697986577181208,0.5,0.37037037037037035,0.7553191489361701,0.29533678756476683,0.5340909090909091,1.0,0.6327683615819208,0.4736842105263158,0.03867403314917126,0.5028571428571429,,0.6363636363636362,90
3074,S37G01N144,0.603658536585366,0.5367965367965368,0.3603603603603604,0.611764705882353,0.3081081081081081,0.5789473684210527,0.9166666666666667,0.6918238993710691,0.5142857142857143,0.03963414634146342,0.4905660377358491,0.0,0.5555555555555556,78
3075,S37G01N145,0.5416666666666666,0.5329949238578681,0.2932330827067669,0.7352941176470589,0.29069767441860467,0.5620915032679739,0.7142857142857143,0.7006369426751593,0.6111111111111112,0.044585987261146494,0.5494505494505495,,0.3076923076923077,79
3076,S37G01N146,0.6453900709219859,0.4734299516908213,0.32575757575757575,0.7340425531914894,0.3373493975903614,0.5223880597014925,,0.6270270270270271,0.4,0.0208955223880597,0.48205128205128206,,0.25,74
3077,S37G01N147,0.5454545454545454,0.5608695652173913,0.34615384615384615,0.7866666666666667,0.3411764705882353,0.632183908045977,0.9,0.712871287128713,0.49295774647887325,0.02623906705539359,0.4508670520231214,,0.25,103
3078,S37G01N148,0.5347222222222222,0.4934497816593887,0.2792792792792793,0.7692307692307693,0.34444444444444444,0.5529411764705883,1.0,0.6815642458100559,0.4805194805194805,0.041176470588235294,0.5243243243243243,,0.8333333333333334,77
3079,S37G01N149,0.5220588235294118,0.4608695652173913,0.3448275862068966,0.7471264367816093,0.3045977011494253,0.4945054945054945,0.8749999999999999,0.6789473684210526,0.4366197183098592,0.03551912568306011,0.4421052631578948,1.0,0.5,79
3080,S37G01N15,0.5923566878980893,0.5446808510638298,0.29292929292929293,0.7435897435897436,0.29268292682926833,0.660377358490566,1.0,0.7078651685393258,0.4050632911392405,0.05389221556886228,0.4624277456647399,,0.5454545454545454,87
3081,S37G01N150,0.6056338028169014,0.4524886877828054,0.35294117647058826,0.7529411764705882,0.375,0.5671641791044776,1.0,0.654320987654321,0.5402298850574714,0.034582132564841495,0.5869565217391305,,0.5,75
3082,S37G01N151,0.5974025974025974,0.5402843601895735,0.3225806451612903,0.8227848101265822,0.2989130434782609,0.6037735849056604,1.0,0.6467391304347827,0.475,0.03804347826086957,0.5388888888888889,,0.7499999999999999,79
3083,S37G01N152,0.48344370860927155,0.5102040816326531,0.3893129770992366,0.7415730337078651,0.30817610062893086,0.5240963855421686,1.0,0.6497175141242938,0.4520547945205479,0.02593659942363112,0.5054347826086957,,0.8333333333333334,105
3084,S37G01N153,0.55,0.5779816513761468,0.3238095238095238,0.8045977011494253,0.3036649214659686,0.6428571428571429,1.0,0.7688172043010753,0.5172413793103449,0.04100946372239748,0.46107784431137727,,0.25,72
3085,S37G01N154,0.4904458598726115,0.5046296296296297,0.3779527559055118,0.7625,0.2673267326732673,0.5161290322580645,1.0,0.6966292134831461,0.4461538461538461,0.027272727272727275,0.5393939393939394,,0.8333333333333334,90
3086,S37G01N155,0.5870967741935483,0.5188679245283019,0.3383458646616541,0.8333333333333334,0.30000000000000004,0.5705128205128206,1.0,0.6464088397790054,0.46428571428571425,0.0395778364116095,0.5534591194968553,,0.8571428571428572,84
3087,S37G01N156,0.6168831168831169,0.5067264573991032,0.36936936936936937,0.7407407407407407,0.2701149425287357,0.536144578313253,1.0,0.734375,0.4528301886792453,0.05211726384364821,0.5,,0.6666666666666666,77
3088,S37G01N157,0.5878378378378377,0.5,0.32558139534883723,0.8275862068965517,0.30508474576271183,0.5276073619631901,1.0,0.654320987654321,0.5428571428571428,0.045714285714285714,0.5375,0.0,0.5454545454545454,75
3089,S37G01N158,0.6783216783216782,0.4615384615384615,0.40869565217391307,0.7578947368421053,0.3526011560693642,0.578125,1.0,0.6666666666666666,0.5696202531645569,0.055882352941176466,0.5714285714285714,,0.7499999999999999,71
3090,S37G01N159,0.4452054794520548,0.5162790697674419,0.282258064516129,0.6419753086419754,0.2698412698412698,0.5833333333333334,0.8749999999999999,0.6839080459770116,0.5632183908045978,0.05027932960893855,0.4873096446700508,,0.7777777777777778,97
3091,S37G01N16,0.6079545454545454,0.5608695652173913,0.3587786259541985,0.7411764705882353,0.3053892215568862,0.5962732919254657,1.0,0.6972972972972973,0.574712643678161,0.03797468354430379,0.4086021505376344,,0.3333333333333333,90
3092,S37G01N160,0.6375,0.5242290748898679,0.3628318584070796,0.6888888888888889,0.24324324324324326,0.56,1.0,0.7222222222222222,0.40625,0.042813455657492346,0.5481927710843373,,0.6666666666666667,86
3093,S37G01N161,0.5172413793103449,0.46759259259259256,0.35200000000000004,0.6623376623376622,0.2994350282485876,0.46703296703296704,1.0,0.7014925373134328,0.4754098360655738,0.02259887005649718,0.5185185185185186,0.0,0.4444444444444445,87
3094,S37G01N162,0.6456692913385826,0.41884816753926696,0.3051948051948052,0.7878787878787878,0.31937172774869105,0.4411764705882353,,0.676829268292683,0.5147058823529412,0.012944983818770227,0.4858757062146893,,0.25,79
3095,S37G01N163,0.5595238095238095,0.4823529411764706,0.35714285714285715,0.7446808510638298,0.3646408839779005,0.5301204819277109,1.0,0.6910112359550562,0.4731182795698925,0.06628242074927952,0.43670886075949367,,0.11111111111111112,93
3096,S37G01N164,0.5850340136054422,0.5047169811320754,0.3007518796992481,0.851063829787234,0.28415300546448086,0.5408805031446541,1.0,0.6686746987951806,0.5555555555555556,0.03797468354430379,0.46961325966850825,,0.6666666666666667,78
3097,S37G01N165,0.6289308176100629,0.5472636815920398,0.3525179856115108,0.734375,0.2760416666666667,0.5688622754491018,1.0,0.6820512820512821,0.45,0.029940119760479042,0.5060240963855421,1.0,0.36363636363636365,73
3098,S37G01N166,0.6470588235294118,0.5130434782608696,0.30434782608695654,0.6818181818181818,0.3028571428571428,0.5529411764705883,1.0,0.765,0.34848484848484845,0.044303797468354424,0.46875,1.0,0.8571428571428572,76
3099,S37G01N167,0.5757575757575758,0.4959349593495934,0.33858267716535434,0.7301587301587301,0.37572254335260113,0.5345911949685535,1.0,0.6759776536312849,0.5357142857142857,0.06606606606606608,0.4625,,0.0,79
3100,S37G01N168,0.5804195804195804,0.49756097560975604,0.32031249999999994,0.7755102040816325,0.2716049382716049,0.5324675324675324,1.0,0.6809815950920245,0.43529411764705883,0.037900874635568516,0.49122807017543857,,0.39999999999999997,99
3101,S37G01N169,0.6164383561643836,0.48416289592760176,0.30708661417322836,0.6935483870967741,0.29508196721311475,0.535031847133758,1.0,0.7391304347826086,0.5,0.039660056657223795,0.4869109947643979,1.0,0.2727272727272727,82
3102,S37G01N17,0.56875,0.5144230769230769,0.36054421768707484,0.6875000000000001,0.29,0.5857142857142856,1.0,0.7405405405405405,0.5238095238095238,0.03823529411764706,0.5245901639344263,0.5,0.6666666666666666,72
3103,S37G01N170,0.6012269938650306,0.5757575757575758,0.37121212121212127,0.7611940298507462,0.27439024390243905,0.6024096385542168,0.9,0.678391959798995,0.3561643835616438,0.024523160762942777,0.5481927710843373,1.0,1.0,80
3104,S37G01N171,0.6451612903225806,0.5687203791469194,0.30434782608695654,0.8072289156626505,0.28205128205128205,0.5975609756097562,1.0,0.7602040816326531,0.5081967213114754,0.03374233128834356,0.5260115606936416,0.0,0.7272727272727273,90
3105,S37G01N172,0.6490066225165564,0.5244444444444445,0.351063829787234,0.7029702970297029,0.3076923076923077,0.5661375661375662,1.0,0.7298850574712644,0.4444444444444445,0.05900621118012422,0.4948979591836734,1.0,0.8,91
3106,S37G01N173,0.5483870967741935,0.4408602150537634,0.3,0.8170731707317074,0.3222222222222222,0.4962962962962963,1.0,0.6402439024390244,0.4189189189189189,0.005494505494505495,0.564935064935065,,1.0,94
3107,S37G01N174,0.5323741007194245,0.4813084112149533,0.3076923076923077,0.7592592592592592,0.28654970760233917,0.53125,1.0,0.6585365853658538,0.430379746835443,0.044444444444444446,0.49710982658959546,,0.36363636363636365,92
3108,S37G01N175,0.5962732919254657,0.5585585585585586,0.33636363636363636,0.8,0.2777777777777778,0.6081871345029239,1.0,0.7628865979381444,0.5245901639344263,0.026706231454005934,0.48888888888888893,0.0,0.4666666666666666,109
3109,S37G01N176,0.6267605633802817,0.4618834080717489,0.3023255813953488,0.6721311475409836,0.27272727272727276,0.5222929936305732,1.0,0.7487437185929648,0.4603174603174603,0.041543026706231445,0.5030674846625768,0.5,0.6,64
3110,S37G01N177,0.6934306569343066,0.46276595744680843,0.4032258064516129,0.7111111111111111,0.25862068965517243,0.5413533834586466,1.0,0.7105263157894737,0.5131578947368421,0.0591715976331361,0.5705882352941176,,0.6666666666666666,77
3111,S37G01N178,0.5905511811023623,0.4733727810650888,0.3219178082191781,0.8125,0.2899408284023669,0.5483870967741935,1.0,0.6687898089171975,0.5223880597014925,0.012269938650306749,0.5027932960893855,0.0,0.625,85
3112,S37G01N179,0.5855263157894738,0.5369458128078818,0.36134453781512604,0.8028169014084507,0.28654970760233917,0.5925925925925926,1.0,0.7624309392265193,0.4411764705882353,0.032640949554896145,0.5,,0.5625,86
3113,S37G01N18,0.5240963855421686,0.5658536585365853,0.30487804878048785,0.6875,0.32584269662921345,0.6265822784810127,1.0,0.7261904761904763,0.49230769230769234,0.024096385542168672,0.4731182795698925,0.0,0.23076923076923075,86
3114,S37G01N180,0.47058823529411764,0.5679611650485437,0.33974358974358976,0.7719298245614036,0.3010204081632653,0.6153846153846154,0.8749999999999999,0.6802325581395349,0.6049382716049382,0.05187319884726224,0.4764705882352941,0.0,0.6666666666666667,73
3115,S37G01N181,0.5731707317073171,0.5421686746987953,0.31868131868131866,0.6625,0.37106918238993714,0.5781990521327014,1.0,0.7106918238993711,0.44594594594594594,0.05015673981191223,0.48044692737430167,1.0,0.5,93
3116,S37G01N182,0.5401459854014599,0.4741784037558685,0.3103448275862069,0.7777777777777778,0.26519337016574585,0.5240963855421686,1.0,0.6928104575163399,0.49180327868852464,0.03987730061349693,0.5363128491620112,,0.35714285714285715,87
3117,S37G01N183,0.6618705035971222,0.4742268041237113,0.3560606060606061,0.6951219512195123,0.3024691358024691,0.5507246376811593,1.0,0.6631578947368421,0.4787234042553191,0.038461538461538464,0.5271739130434783,,0.28571428571428575,90
3118,S37G01N184,0.5802469135802469,0.5346938775510204,0.3369565217391305,0.6588235294117647,0.28494623655913975,0.5673076923076923,0.9285714285714287,0.6878612716763006,0.4426229508196722,0.03768115942028986,0.4945054945054945,0.6,0.6666666666666667,75
3119,S37G01N185,0.6904761904761905,0.5422222222222222,0.39999999999999997,0.782608695652174,0.3558282208588957,0.574712643678161,1.0,0.7374301675977654,0.4691358024691358,0.08923076923076922,0.4674556213017752,,0.22222222222222227,112
3120,S37G01N186,0.6428571428571429,0.494949494949495,0.34710743801652894,0.75,0.24293785310734464,0.5530303030303031,1.0,0.7486033519553074,0.5375,0.046012269938650305,0.5480225988700564,0.0,0.4,60
3121,S37G01N187,0.5443037974683543,0.5792079207920792,0.32539682539682535,0.7865168539325842,0.25301204819277107,0.6369426751592357,0.888888888888889,0.7358490566037736,0.49295774647887325,0.021604938271604937,0.5580110497237568,1.0,0.6666666666666666,75
3122,S37G01N188,0.5251798561151079,0.5095238095238095,0.28571428571428575,0.7377049180327869,0.23163841807909605,0.5569620253164557,1.0,0.6646706586826348,0.5072463768115941,0.043859649122807015,0.5662650602409638,,0.5714285714285715,86
3123,S37G01N189,0.5611510791366906,0.45933014354066987,0.344,0.8,0.27167630057803466,0.50625,0.5,0.6891891891891891,0.5641025641025641,0.02108433734939759,0.5287356321839081,,0.5454545454545454,91
